	 ID 	               X 	               Y 	                Z 	  DX 	  DY 	  DZ 	  BV 	        AbsMag 	
	  0 	  0.139114727619 	 0.0975302718825 	   0.378853879438 	 0.0 	 0.0 	 0.0 	 0.0 	  7.0404239002 	
	  1 	  0.847744700272 	  0.474683669566 	   0.500144108011 	 0.0 	 0.0 	 0.0 	 0.0 	  9.7047261691 	
	  2 	 0.0904285768457 	  0.167077837271 	   0.139767461287 	 0.0 	 0.0 	 0.0 	 0.0 	 9.54223053371 	
	  3 	  0.949184106009 	  0.423832695863 	   0.306152351632 	 0.0 	 0.0 	 0.0 	 0.0 	 7.39234088819 	
	  4 	  0.150892830866 	  0.336358799565 	   0.160660696641 	 0.0 	 0.0 	 0.0 	 0.0 	  12.784694641 	
	  5 	  0.387048771031 	  0.512102959427 	  0.0414613236615 	 0.0 	 0.0 	 0.0 	 0.0 	  10.959606247 	
	  6 	  0.891877462306 	  0.660475183748 	   0.409470515837 	 0.0 	 0.0 	 0.0 	 0.0 	 10.8893996086 	
	  7 	  0.959088076784 	  0.942292651501 	   0.644421881972 	 0.0 	 0.0 	 0.0 	 0.0 	 5.60472684359 	
	  8 	  0.436215176946 	  0.460969441571 	  0.0866402526746 	 0.0 	 0.0 	 0.0 	 0.0 	 14.8050859352 	
	  9 	  0.772312350266 	  0.434625100238 	   0.758004806844 	 0.0 	 0.0 	 0.0 	 0.0 	 7.62768403571 	
	 10 	  0.967808217404 	  0.467555674934 	   0.214467397176 	 0.0 	 0.0 	 0.0 	 0.0 	 10.0259887776 	
	 11 	  0.729502387583 	  0.331194753914 	   0.568401183851 	 0.0 	 0.0 	 0.0 	 0.0 	 11.6049356341 	
	 12 	  0.229797927374 	 0.0919709141983 	   0.250385688368 	 0.0 	 0.0 	 0.0 	 0.0 	 14.8236749934 	
	 13 	  0.428806940208 	  0.217349954961 	   0.965028134298 	 0.0 	 0.0 	 0.0 	 0.0 	   6.370859984 	
	 14 	  0.361237986576 	  0.356505054694 	   0.826541990413 	 0.0 	 0.0 	 0.0 	 0.0 	 13.9500812183 	
	 15 	  0.749304037828 	  0.946663843484 	  0.0325953819113 	 0.0 	 0.0 	 0.0 	 0.0 	 8.17610932039 	
	 16 	  0.983822258127 	   0.29752859008 	   0.344324369526 	 0.0 	 0.0 	 0.0 	 0.0 	 14.2984868187 	
	 17 	  0.167558315556 	  0.473330292739 	   0.816213013699 	 0.0 	 0.0 	 0.0 	 0.0 	  9.5979133972 	
	 18 	  0.938258316318 	  0.252442650602 	   0.133852190605 	 0.0 	 0.0 	 0.0 	 0.0 	 13.6556352112 	
	 19 	  0.431077235377 	  0.827790612984 	  0.0425785496331 	 0.0 	 0.0 	 0.0 	 0.0 	 9.03752841473 	
	 20 	  0.519545994966 	  0.232590249037 	   0.221820215065 	 0.0 	 0.0 	 0.0 	 0.0 	 8.91996075674 	
	 21 	  0.135575669098 	  0.476204838259 	   0.700566837253 	 0.0 	 0.0 	 0.0 	 0.0 	 8.31244035321 	
	 22 	  0.994036422436 	  0.313787082251 	   0.906321757569 	 0.0 	 0.0 	 0.0 	 0.0 	 6.36627591948 	
	 23 	  0.140478935892 	  0.623195966705 	   0.487738410292 	 0.0 	 0.0 	 0.0 	 0.0 	 8.07376850454 	
	 24 	  0.216449947697 	  0.998255640714 	   0.539186082453 	 0.0 	 0.0 	 0.0 	 0.0 	 13.7662050579 	
	 25 	  0.509132506888 	  0.641804588848 	   0.248278574124 	 0.0 	 0.0 	 0.0 	 0.0 	   6.620702936 	
	 26 	   0.92730321946 	  0.488495426303 	   0.680736332346 	 0.0 	 0.0 	 0.0 	 0.0 	 8.16041053235 	
	 27 	 0.0956929173872 	 0.0932963898786 	   0.188168607325 	 0.0 	 0.0 	 0.0 	 0.0 	  14.486122529 	
	 28 	   0.94112159458 	  0.119370209079 	   0.773064273431 	 0.0 	 0.0 	 0.0 	 0.0 	 9.71149801329 	
	 29 	  0.816835061307 	  0.140498130485 	   0.690941181152 	 0.0 	 0.0 	 0.0 	 0.0 	 10.6335567241 	
	 30 	 0.0616908075917 	  0.297628014872 	   0.782178955941 	 0.0 	 0.0 	 0.0 	 0.0 	 9.41461034071 	
	 31 	  0.852496890868 	  0.964782913871 	    0.44962577041 	 0.0 	 0.0 	 0.0 	 0.0 	 11.3317208406 	
	 32 	   0.58857808389 	 0.0762854619076 	   0.320398697895 	 0.0 	 0.0 	 0.0 	 0.0 	 6.17427701014 	
	 33 	  0.686520573454 	  0.270717231751 	   0.786872436184 	 0.0 	 0.0 	 0.0 	 0.0 	 7.27124764465 	
	 34 	   0.26568918351 	  0.255812841788 	   0.510147536982 	 0.0 	 0.0 	 0.0 	 0.0 	 6.59496280249 	
	 35 	  0.618108080305 	  0.737238885826 	   0.036223736127 	 0.0 	 0.0 	 0.0 	 0.0 	 12.9663657947 	
	 36 	  0.315707840172 	   0.25335228875 	   0.803523812985 	 0.0 	 0.0 	 0.0 	 0.0 	 11.8600834571 	
	 37 	  0.876764865441 	  0.148169679242 	   0.409560106859 	 0.0 	 0.0 	 0.0 	 0.0 	 6.36095881194 	
	 38 	   0.11857893377 	  0.695610373234 	    0.75528141927 	 0.0 	 0.0 	 0.0 	 0.0 	 10.0667703252 	
	 39 	 0.0400197420013 	   0.54885960139 	   0.544206102198 	 0.0 	 0.0 	 0.0 	 0.0 	 14.3430739958 	
	 40 	  0.703346872414 	  0.580798940145 	   0.137933409763 	 0.0 	 0.0 	 0.0 	 0.0 	 13.8329537347 	
	 41 	  0.825715395711 	  0.403518045367 	   0.823716291897 	 0.0 	 0.0 	 0.0 	 0.0 	 7.89974473768 	
	 42 	  0.938156939894 	  0.260658785198 	   0.195668555779 	 0.0 	 0.0 	 0.0 	 0.0 	 11.4358353225 	
	 43 	  0.627053385274 	  0.271360321721 	   0.994716386787 	 0.0 	 0.0 	 0.0 	 0.0 	 13.8061091529 	
	 44 	  0.433445727057 	  0.783156017193 	    0.56093222165 	 0.0 	 0.0 	 0.0 	 0.0 	  6.9855386039 	
	 45 	  0.649733827268 	    0.4631650003 	    0.73372357972 	 0.0 	 0.0 	 0.0 	 0.0 	 14.7718230458 	
	 46 	  0.393300454666 	    0.6554231569 	   0.298163472345 	 0.0 	 0.0 	 0.0 	 0.0 	 14.5942483061 	
	 47 	  0.088910768524 	    0.5368899442 	   0.343664825409 	 0.0 	 0.0 	 0.0 	 0.0 	 5.78257215198 	
	 48 	  0.701463854599 	  0.414078741233 	   0.733156484511 	 0.0 	 0.0 	 0.0 	 0.0 	 13.6239515542 	
	 49 	    0.7093235604 	 0.0448482915448 	   0.193587525439 	 0.0 	 0.0 	 0.0 	 0.0 	 9.82104941261 	
	 50 	  0.552938715178 	  0.155499301744 	   0.156159388145 	 0.0 	 0.0 	 0.0 	 0.0 	 7.79005272764 	
	 51 	  0.104299766436 	  0.333288454696 	   0.150134868601 	 0.0 	 0.0 	 0.0 	 0.0 	 11.3132246413 	
	 52 	  0.253492974609 	   0.91217970138 	   0.186054262566 	 0.0 	 0.0 	 0.0 	 0.0 	 14.4740007874 	
	 53 	 0.0939302662874 	  0.933291206385 	    0.50386379885 	 0.0 	 0.0 	 0.0 	 0.0 	 11.2903838333 	
	 54 	  0.557051220233 	    0.8611662711 	    0.75547825485 	 0.0 	 0.0 	 0.0 	 0.0 	 6.20662681347 	
	 55 	  0.814155287491 	  0.145203017266 	   0.666861684256 	 0.0 	 0.0 	 0.0 	 0.0 	 5.07603985183 	
	 56 	  0.951061006932 	  0.916568290068 	  0.0196385475983 	 0.0 	 0.0 	 0.0 	 0.0 	 6.07290767052 	
	 57 	  0.479888037418 	  0.733414216415 	   0.597217009304 	 0.0 	 0.0 	 0.0 	 0.0 	 9.41318384507 	
	 58 	  0.442073897017 	   0.60260463231 	   0.406550412446 	 0.0 	 0.0 	 0.0 	 0.0 	 9.57227681579 	
	 59 	  0.837803156023 	  0.415340628099 	   0.412623134092 	 0.0 	 0.0 	 0.0 	 0.0 	 14.9057253737 	
	 60 	   0.99607076882 	  0.769277209784 	   0.256956176244 	 0.0 	 0.0 	 0.0 	 0.0 	 13.9148359775 	
	 61 	 0.0883429819744 	  0.208044732906 	   0.634985076213 	 0.0 	 0.0 	 0.0 	 0.0 	 6.68562189128 	
	 62 	   0.64022952384 	  0.365588146423 	   0.914779403802 	 0.0 	 0.0 	 0.0 	 0.0 	 6.63812963475 	
	 63 	   0.19397454453 	   0.48771034826 	   0.110128023881 	 0.0 	 0.0 	 0.0 	 0.0 	 12.1571971274 	
	 64 	  0.879577221998 	  0.977340296839 	   0.363713425163 	 0.0 	 0.0 	 0.0 	 0.0 	 8.29722672311 	
	 65 	 0.0470722601954 	  0.867467180787 	   0.148353022014 	 0.0 	 0.0 	 0.0 	 0.0 	 5.39054841785 	
	 66 	  0.525067659991 	  0.711456079044 	   0.881109781601 	 0.0 	 0.0 	 0.0 	 0.0 	 13.2841431197 	
	 67 	  0.574230280761 	  0.634606054916 	   0.426972092379 	 0.0 	 0.0 	 0.0 	 0.0 	 13.7207848995 	
	 68 	  0.776546107438 	   0.02713470415 	   0.768884991206 	 0.0 	 0.0 	 0.0 	 0.0 	 7.10461663876 	
	 69 	  0.911042154362 	  0.119725099143 	   0.723305884598 	 0.0 	 0.0 	 0.0 	 0.0 	 13.7557191364 	
	 70 	  0.510241427785 	  0.842683346036 	   0.173148958121 	 0.0 	 0.0 	 0.0 	 0.0 	 5.90084644764 	
	 71 	    0.1591130284 	  0.723297112622 	   0.750566880297 	 0.0 	 0.0 	 0.0 	 0.0 	 8.14458342823 	
